"counterprogramming"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/counterprogramming-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/counterprogramming_contraprogramaci%C3%B3n-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/counterprogramming_contraprogramaci%C3%B3n-n-en-sense-contraprogramaci%C3%B3n_counterprogramming-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/contraprogramaci%C3%B3n_counterprogramming-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/contraprogramaci%C3%B3n-n-es>		"contraprogramación"@es	
"in general terms"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/in%20general%20terms-adv-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/in%20general%20terms_en%20t%C3%A9rminos%20generales-adv-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/in%20general%20terms_en%20t%C3%A9rminos%20generales-adv-en-sense-en%20t%C3%A9rminos%20generales_in%20general%20terms-adv-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/en%20t%C3%A9rminos%20generales_in%20general%20terms-adv-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/en%20t%C3%A9rminos%20generales-adv-es>		"en términos generales"@es	
"hostility"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/hostility-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/hostility_hostilidad-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/hostility_hostilidad-n-en-sense-hostilidad_hostility-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/hostilidad_hostility-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/hostilidad-n-es>		"hostilidad"@es	
"value"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/value-vblex-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/value_valorar-vblex-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/value_valorar-vblex-en-sense-valorar_value-vblex-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/valorar_value-vblex-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/valorar-vblex-es>		"valorar"@es	
"ignite"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/ignite-vblex-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/ignite_incendiar-vblex-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/ignite_incendiar-vblex-en-sense-incendiar_ignite-vblex-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/incendiar_ignite-vblex-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/incendiar-vblex-es>		"incendiar"@es	
"coconut oil"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/coconut%20oil-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/coconut%20oil_aceite%20de%20coco-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/coconut%20oil_aceite%20de%20coco-n-en-sense-aceite%20de%20coco_coconut%20oil-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/aceite%20de%20coco_coconut%20oil-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/aceite%20de%20coco-n-es>		"aceite de coco"@es	
"kosovan"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/kosovan-adj-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/kosovan_kosovar-adj-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/kosovan_kosovar-adj-en-sense-kosovar_kosovan-adj-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/kosovar_kosovan-adj-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/kosovar-adj-es>		"kosovar"@es	
"electricity"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/electricity-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/electricity_electricidad-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/electricity_electricidad-n-en-sense-electricidad_electricity-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/electricidad_electricity-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/electricidad-n-es>		"electricidad"@es	
"interpretable"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/interpretable-adj-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/interpretable_interpretable-adj-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/interpretable_interpretable-adj-en-sense-interpretable_interpretable-adj-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/interpretable_interpretable-adj-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/interpretable-adj-es>		"interpretable"@es	
"acclimate"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/acclimate-vblex-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/acclimate_aclimatar-vblex-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/acclimate_aclimatar-vblex-en-sense-aclimatar_acclimate-vblex-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/aclimatar_acclimate-vblex-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/aclimatar-vblex-es>		"aclimatar"@es	
"polarimeter"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/polarimeter-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/polarimeter_polar%C3%ADmetro-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/polarimeter_polar%C3%ADmetro-n-en-sense-polar%C3%ADmetro_polarimeter-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/polar%C3%ADmetro_polarimeter-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/polar%C3%ADmetro-n-es>		"polarímetro"@es	
"thalassocracy"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/thalassocracy-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/thalassocracy_talasocracia-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/thalassocracy_talasocracia-n-en-sense-talasocracia_thalassocracy-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/talasocracia_thalassocracy-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/talasocracia-n-es>		"talasocracia"@es	
"abreast"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/abreast-cnjadv-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/abreast_en%20filas%20de%20a-cnjadv-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/abreast_en%20filas%20de%20a-cnjadv-en-sense-en%20filas%20de%20a_abreast-cnjadv-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/en%20filas%20de%20a_abreast-cnjadv-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/en%20filas%20de%20a-cnjadv-es>		"en filas de a"@es	
"puppet"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/puppet-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/puppet_t%C3%ADtere-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/puppet_t%C3%ADtere-n-en-sense-t%C3%ADtere_puppet-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/t%C3%ADtere_puppet-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/t%C3%ADtere-n-es>		"títere"@es	
"crystallisation"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/crystallisation-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/crystallisation_cristalizaci%C3%B3n-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/crystallisation_cristalizaci%C3%B3n-n-en-sense-cristalizaci%C3%B3n_crystallisation-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cristalizaci%C3%B3n_crystallisation-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/cristalizaci%C3%B3n-n-es>		"cristalización"@es	
"tentacle"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/tentacle-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/tentacle_tent%C3%A1culo-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/tentacle_tent%C3%A1culo-n-en-sense-tent%C3%A1culo_tentacle-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/tent%C3%A1culo_tentacle-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/tent%C3%A1culo-n-es>		"tentáculo"@es	
"plumage"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/plumage-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/plumage_plumaje-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/plumage_plumaje-n-en-sense-plumaje_plumage-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/plumaje_plumage-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/plumaje-n-es>		"plumaje"@es	
"cardboard"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/cardboard-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cardboard_cart%C3%B3n-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cardboard_cart%C3%B3n-n-en-sense-cart%C3%B3n_cardboard-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cart%C3%B3n_cardboard-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/cart%C3%B3n-n-es>		"cartón"@es	
"memorise"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/memorise-vblex-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/memorise_memorizar-vblex-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/memorise_memorizar-vblex-en-sense-memorizar_memorise-vblex-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/memorizar_memorise-vblex-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/memorizar-vblex-es>		"memorizar"@es	
"down to the last detail"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/down%20to%20the%20last%20detail-cnjadv-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/down%20to%20the%20last%20detail_sin%20faltar%20punto%20ni%20coma-cnjadv-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/down%20to%20the%20last%20detail_sin%20faltar%20punto%20ni%20coma-cnjadv-en-sense-sin%20faltar%20punto%20ni%20coma_down%20to%20the%20last%20detail-cnjadv-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/sin%20faltar%20punto%20ni%20coma_down%20to%20the%20last%20detail-cnjadv-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/sin%20faltar%20punto%20ni%20coma-cnjadv-es>		"sin faltar punto ni coma"@es	
"scrap"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/scrap-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/scrap_trozo-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/scrap_trozo-n-en-sense-trozo_scrap-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/trozo_scrap-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/trozo-n-es>		"trozo"@es	
"filmography"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/filmography-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/filmography_filmograf%C3%ADa-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/filmography_filmograf%C3%ADa-n-en-sense-filmograf%C3%ADa_filmography-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/filmograf%C3%ADa_filmography-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/filmograf%C3%ADa-n-es>		"filmografía"@es	
"enjoyment"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/enjoyment-n-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/enjoyment_diversi%C3%B3n-n-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/enjoyment_diversi%C3%B3n-n-en-sense-diversi%C3%B3n_enjoyment-n-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/diversi%C3%B3n_enjoyment-n-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/diversi%C3%B3n-n-es>		"diversión"@es	
"get angry"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/get%20angry-vblex-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/get%20angry_enfadarse-vblex-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/get%20angry_enfadarse-vblex-en-sense-enfadarse_get%20angry-vblex-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/enfadarse_get%20angry-vblex-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/enfadarse-vblex-es>		"enfadarse"@es	
"cowardly"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/cowardly-adj-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cowardly_cobarde-adj-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cowardly_cobarde-adj-en-sense-cobarde_cowardly-adj-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/cobarde_cowardly-adj-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/cobarde-adj-es>		"cobarde"@es	
"which"@en	<http://linguistic.linkeddata.es/id/apertium/lexiconEN/which-det-en>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/which_qu%C3%A9-det-en-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/which_qu%C3%A9-det-en-sense-qu%C3%A9_which-det-es-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetEN-ES/qu%C3%A9_which-det-es-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconES/qu%C3%A9-det-es>		"qué"@es	
